,x,y,thickness,snr,mask,smb,surf_temp,base_temp,vx,vy,v,snr_pred,snr_pred_std
819,-1739500,901000,638.0352,,2,323.33353,261.1040409872053,268.09051513671875,86.36331,113.39724,142.53966,42.035359318429265,14.46843014256246
8743,-1344500,626000,473.58118,,3,222.80774,262.0130263927609,271.20001220703125,-107.5503,916.50214,922.791,26.070009907251574,14.392801026439837
5825,995500,-994000,2802.426,,2,25.913177,241.16929896965894,270.65753173828125,-5.9456277,-1.0375527,6.0354786,79.37159786689492,14.671943277090707
5871,-424500,1251000,1202.8861,,2,100.91602,253.67075128980667,269.4639587402344,-0.48737374,-2.2676127,2.3193965,55.696755903663124,14.438951580711766
7556,620500,-1244000,1886.842,,2,41.306717,244.63717660657554,270.7119140625,-3.1357234,0.007783329,3.1357331,66.71295944949009,14.24411318365659
23,705500,-484000,2766.1074,,2,22.734919,241.68107741593116,270.7734375,-2.3093624,-4.2089076,4.8008394,79.40086283136743,14.501191494174288
6583,-1454500,451000,693.16705,,2,356.53833,259.18365255630613,266.8669738769531,-6.6058064,6.3057494,9.132314,43.33128133322681,14.576893015089686
7552,2080500,-1129000,1880.8662,,2,425.98422,261.11201454339437,271.719482421875,70.50947,-28.050327,75.88416,64.70794977245428,14.343223912446883
301,1790500,1661000,427.58743,,2,673.46216,262.149505805978,264.6807556152344,-8.139684,38.425495,39.27815,35.03669111637456,14.537272881385913
1936,815500,1871000,1099.913,,2,69.08125,264.9219809647728,269.006103515625,-1.4036212,9.1467495,9.253819,52.61440811186783,14.361896302997067
1782,1790500,1221000,2299.9568,,2,86.51098,246.94370191389368,268.11053466796875,1.8362596,2.4081907,3.0284042,70.01846548444537,14.227611795357157
3415,875500,-444000,2953.2085,,2,21.560987,240.07777331659014,270.6383361816406,-4.880362,-5.9110665,7.6654186,81.48292209152028,14.508936530638831
7930,-399500,161000,1018.40814,,2,84.41989,252.84761708632578,267.3904113769531,-1.0612473,-1.0566834,1.4976068,50.50806359694195,14.38566242633159
9417,2175500,-454000,2966.5598,,2,171.97375,247.83852070990943,270.5675048828125,15.673865,2.4978027,15.871644,81.12302967112196,14.576682102142717
8387,-879500,-839000,1829.147,,2,142.58182,259.99393617408424,271.4512023925781,22.963839,0.7932775,22.977535,65.15656834182754,14.414370223175395
3710,-604500,791000,1088.446,,3,99.31076,261.12455547642963,272.11273193359375,-728.0265,454.77365,858.3948,36.13373827788275,14.631809199415738
4683,1435500,-784000,3843.8035,,2,34.815334,237.54644017264,269.89019775390625,1.9854423,0.15102598,1.991178,94.8381751370799,14.299786543197587
4556,930500,-1649000,3366.8796,,2,77.84463,247.21085475281143,270.69012451171875,4.3534317,-2.67424,5.1092005,88.19614314321842,14.688268939308095
6116,1010500,-449000,2991.2676,,2,20.858889,239.09369713915675,270.6260986328125,-4.3644094,-5.390551,6.935857,82.13423334919169,14.430745580375724
8915,1650500,-1444000,2361.7043,,2,169.56953,247.74314768830791,263.712646484375,2.5018365,-2.924018,3.848255,65.0599316024586,14.228381521005048
5810,1995500,-419000,3043.9087,,2,108.91688,245.12170561810444,269.7636413574219,3.008819,-3.2238517,4.409786,82.06515690117313,14.29727993378013
3536,-574500,-1149000,1023.5112,,2,158.24118,262.57969077435405,272.29443359375,58.894,3.4508274,58.995014,54.04959450813716,14.52250219279276
1985,2300500,-294000,2457.1663,,2,227.3522,249.7942095449078,267.1684875488281,2.7796564,-10.805473,11.157273,69.47327153566773,14.549213581041608
6792,1540500,-1829000,1790.095,,2,278.23074,255.74968188648486,270.1009216308594,-7.355555,-14.684274,16.423523,63.34773465808998,14.415545503270655
3771,890500,-1224000,3352.6333,,2,30.9101,242.42795965003103,270.2989807128906,-1.6997782,-1.967778,2.6002686,87.48491886789185,14.573788896440828
4825,1945500,1191000,1931.5254,,2,141.07071,251.834356144977,269.362060546875,4.9798026,-7.450259,8.961294,65.14594236139158,14.79598856793446
377,-2479500,1496000,5.5656934,,2,2420.3665,266.73507474637023,269.36077880859375,-66.070526,-35.0061,74.771255,27.70697084403235,14.595308972437715
2297,315500,1146000,2920.8452,,2,36.92328,242.18890779069224,270.7124938964844,-5.0323377,-0.35862815,5.0451,81.54197434647958,14.372870599928813
5300,2470500,131000,1393.4142,,2,492.43338,258.4297257240198,271.82794189453125,54.75072,5.004764,54.978985,57.28448280217914,14.497677911913833
78,205500,1731000,2655.2913,,2,67.61517,243.44516866289092,270.96337890625,-2.4871745,2.1759465,3.3046603,78.63819056192595,14.541669085246975
3440,-624500,401000,106.142586,,2,91.244934,257.0867621049107,254.15708923339844,5.2441764,-2.5809417,5.844882,20.924406563463762,14.81036682383018
1076,2275500,236000,1856.1716,,2,227.46814,255.00318671821947,271.740966796875,15.689335,0.58985764,15.700419,65.87788943523425,14.373220639221747
928,-2179500,936000,10.0752735,,2,2023.2163,267.5845294265918,265.6129455566406,-10.689776,-7.107638,12.837049,26.249859875532934,14.632199380259848
3488,1375500,1191000,2849.4219,,2,51.787212,243.2664990737219,270.7557067871094,0.035965785,-0.04069129,0.054307632,84.0916166566433,14.477807135713235
7473,-414500,866000,2974.7705,,2,60.423122,254.1615507678532,270.7623596191406,-173.41599,-177.1064,247.8705,80.32333522699177,14.52117159344042
2932,1350500,-29000,3550.4558,,2,38.238243,236.22476517442405,268.90484619140625,0.50871974,0.5877344,0.7773207,89.94713737709357,14.284977238276763
5836,1495500,451000,2889.177,,2,69.86764,248.24532690188647,271.02044677734375,23.137327,42.61859,48.494125,79.8450150925875,14.390698740243097
4049,-89500,-709000,557.59515,,3,98.26266,263.3976382956538,271.20001220703125,177.20518,-213.81206,277.69998,27.85081358402511,14.244673251408962
2400,1825500,-1369000,2562.8625,,2,245.33981,252.1787673244453,268.7345886230469,7.343827,-10.513017,12.824014,72.99895753393933,14.306305193221345
2387,-679500,-309000,1637.18,,2,176.43135,257.51183780427255,271.4319152832031,0.0,0.0,0.0,69.41308494332264,14.832731349771699
1008,-1734500,401000,389.30862,,3,1257.0443,263.8724132481552,269.9844665527344,-150.02484,243.5031,286.00912,20.478461805961576,14.72965237937494
4535,660500,-1554000,2200.608,,2,53.927425,251.42391153415633,271.3586120605469,-24.156927,7.933416,25.42629,70.64007499274535,14.591783537549253
4786,-54500,-34000,2879.0244,,2,89.70115,241.9543458950328,268.74676513671875,0.0,0.0,0.0,84.79573318781232,14.4340422363751
1350,1270500,-619000,3496.1538,,2,22.667898,237.717058792453,270.23046875,-1.3091108,-1.8985438,2.306131,89.51436555420305,14.574006813521404
5115,1460500,1556000,1938.494,,2,139.59846,252.54160283763213,271.7268981933594,-9.606158,17.589539,20.04171,67.57057406765804,14.35503478524048
8098,-1384500,-104000,2816.337,,2,354.80643,255.15623254914976,270.8566589355469,-56.11935,17.027287,58.64563,77.92011501769917,14.373956907386123
2463,1825500,301000,2208.344,,2,81.69476,246.4016549193697,270.94775390625,-0.23980692,3.0545325,3.0639315,71.37207111908745,14.300133117957644
1424,2275500,-489000,2246.5159,79.88,2,168.1368,250.77704711167104,269.9475402832031,15.50858,8.34389,17.610695,69.84425978489983,14.46516501024141
75,-1294500,256000,1306.6537,,3,309.88242,258.5114740282496,271.88909912109375,49.60821,33.165318,59.673386,40.42032406957745,14.55300920242707
6340,-479500,-134000,1887.3561,,2,146.81847,249.1345719498866,266.1145324707031,0.0,0.0,0.0,67.1637415502517,14.344499463857327
709,-1259500,11000,2100.3667,,2,227.7584,250.23879336232443,271.7441101074219,-5.718,-7.4654026,9.403604,69.7609441660286,14.319997520144605
1962,1800500,321000,2137.7346,,2,79.83374,247.07453016592814,271.0740661621094,3.066081,6.0117116,6.7484465,70.56268570263195,14.622573550497425
8067,610500,-849000,2470.9983,,2,26.891592,244.3240403465285,271.0580139160156,-35.749245,-5.066038,36.10642,73.90896627064973,14.447309502044966
1960,1800500,-669000,4210.2983,83.015,2,75.48895,244.05386839410227,269.74334716796875,14.181869,-2.5455499,14.408512,98.76218252297052,14.629288254065402
983,-1749500,-314000,489.14285,,2,946.61194,264.8720494721324,271.4916687011719,-69.1558,-2.0241573,69.18542,42.753339922124916,14.302449948666307
4417,925500,46000,2788.921,,2,21.497255,236.23103564094177,266.2085876464844,-1.215392,0.20012087,1.2317573,75.11247830821421,14.491979461851072
2762,840500,1321000,2697.937,,2,52.512337,239.94044235853735,266.84674072265625,1.1587818,2.7580795,2.991618,74.01779296040203,14.75993390067181
5265,1465500,-1694000,2555.5784,,2,145.38445,247.5428024124113,266.8456726074219,0.85192096,-1.9256284,2.1056623,72.28161852934345,14.598472615913213
2584,330500,711000,2489.3035,,2,39.921436,244.20025669268048,270.8871154785156,-7.1559944,3.4941688,7.9635086,75.01593379645055,14.450308410803284
8919,1650500,36000,2884.0154,,2,55.663246,239.75952778752873,269.2814636230469,-1.0088136,2.9629817,3.1300104,79.43392174899104,14.630821081482223
4696,1935500,-849000,2903.167,,2,152.94183,247.2386460797229,270.6977233886719,5.455198,-7.637421,9.385594,80.78514719109258,14.2149817068978
7388,1570500,1191000,2853.4187,,2,70.849754,243.5122084654127,270.460205078125,0.33466956,-1.0737662,1.1247122,81.74679947588724,14.698269171630574
2996,-1144500,-129000,3289.6094,,2,242.72961,251.95512068531653,270.8428649902344,-9.481131,2.4187748,9.7848,86.56758632773044,14.093358525014317
1297,-734500,-359000,1695.7025,,2,160.98232,258.0981651302543,271.5771179199219,5.6097007,-2.0236862,5.96356,64.52149154457085,14.655831502304737
6301,1520500,-1374000,2728.5144,,2,100.21391,244.61008199816598,264.4632568359375,0.6547348,-2.8254359,2.9003046,71.89069053632235,14.367178170997832
5887,1495500,-304000,3478.829,,2,34.54662,236.78492684999895,269.5141296386719,0.87712485,-1.8951759,2.0883102,88.99617405756543,14.489192526191445
1542,780500,1421000,2496.7808,,2,64.789085,242.4456872652475,266.53314208984375,2.141454,0.6611295,2.2411866,70.71135670427023,14.450386996595979
146,-609500,1706000,264.98584,,3,275.65836,,271.4214782714844,-141.44115,111.3592,180.01797,,
2222,-684500,-479000,1633.5342,,2,94.5959,260.58568242174795,271.5331115722656,31.337812,-25.882557,40.644375,62.00846620367157,14.528797862731224
5287,465500,-304000,2995.6995,,2,27.030987,241.1887296745469,270.4988708496094,-1.6672529,-3.7161121,4.072987,82.74513490126813,14.41635243675163
9326,-829500,411000,990.5314,,3,112.47528,260.6319754955448,271.20001220703125,-32.644405,36.55718,49.011066,35.47801562340099,14.419831275232324
8557,630500,346000,2630.366,,2,27.922016,238.44079448965445,264.4643859863281,-1.9197816,0.53487986,1.9929018,70.61083200963293,14.521750680773815
394,1220500,1161000,3021.3044,,2,43.90211,242.27924895644622,270.5702819824219,1.9962475,0.81095785,2.1546826,83.32301048957494,14.746922863640172
543,-1434500,-1039000,494.84702,,2,802.63477,267.35840556612277,269.1849365234375,-16.309393,26.48372,31.102795,41.10658067529976,14.535167664471377
8298,1115500,-859000,2593.3289,,2,21.596348,238.97881599950045,269.8030090332031,-2.2326925,-0.8069006,2.374027,76.36333667430685,14.410200839475289
